"操作","ID","问题","标准答案","备用答案(JSON)","分类","标签","业务域","状态","启用","版本","修改说明"
"KEEP","831","不需要的节点怎么处理","可以。节点快捷指令中包含删除节点操作。删除前建议确认该节点是否还被其他节点引用，避免影响后续生成关系。","","操作流程","不需要的节点咋删？,多余的步骤怎么处理？,没用的环节咋办？,怎样删除不需要的节点？,不需要的节点怎么去掉？","canvas","approved","1","1",""
"KEEP","832","画布里多余节点能删吗","可以。节点快捷指令中包含删除节点操作。删除前建议确认该节点是否还被其他节点引用，避免影响后续生成关系。","","操作流程","画布上多余的节点咋删？,画板里多余的块能移除吗？,多余的节点在画布上咋弄掉？,能删掉画布上多余的节点吗？,canvas上多余节点能删除吗？","canvas","approved","1","1",""
"KEEP","834","DramaTV 支持音频节点吗","教程中提到点击左侧“+”可创建文本、图片、视频、音频或分镜脚本节点。您可以根据素材类型选择对应节点。","","操作流程","DramaTV能不能加音频节点？,DramaTV支持音频素材节点吗？,音频节点在DramaTV里能用吗？,DramaTV中可以插入音频节点吗？,DramaTV有没有音频节点功能？","canvas","approved","1","1",""
"KEEP","835","左侧加号能创建哪些节点","教程中提到点击左侧“+”可创建文本、图片、视频、音频或分镜脚本节点。您可以根据素材类型选择对应节点。","","操作流程","左边加号能添加哪些节点？,左侧的+号能新建什么素材？,左边那个加号能插入啥节点？,左边加号能创建哪些元素？,左边那个加号都能加啥节点？","canvas","approved","1","1",""
"KEEP","836","用户问“分镜脚本节点怎么创建”怎么回复","可以点击左侧“+”按钮，选择创建分镜脚本节点。也可以结合剧本模式生成分镜后继续补充和调整。","","操作流程","分镜脚本节点咋创建？,怎么新建分镜脚本节点？,分镜节点怎么添加？,如何创建分镜节点？,分镜脚本节点怎么建立？","canvas,script","approved","1","1",""
"KEEP","837","哪里创建分镜脚本节点","可以点击左侧“+”按钮，选择创建分镜脚本节点。也可以结合剧本模式生成分镜后继续补充和调整。","","操作流程","怎么添加分镜脚本节点？,在哪新建分镜节点？,分镜脚本节点咋创建？,如何插入一个分镜脚本节点？,哪里能添加分镜节点？","canvas","approved","1","1",""
"KEEP","838","分镜脚本节点在加号里吗","可以点击左侧“+”按钮，选择创建分镜脚本节点。也可以结合剧本模式生成分镜后继续补充和调整。","","操作流程","分镜脚本节点咋创建,通过加号吗？,分镜节点是在加号里吗？,怎么在加号里添加分镜脚本节点？,分镜节点咋通过加号生成？,分镜脚本节点从哪里创建？加号？","canvas,script","approved","1","1",""
"KEEP","839","用户问“右键画布能做什么”怎么回复","可以。在空白画布中央右键鼠标，可以创建常用节点，适合快速搭建创作结构。","","操作流程","在画布上右键能干啥？,在画布上右击有啥功能？,画布上点右键能干啥？,右键点画布能做啥？,右键空白画布能做什么操作？","canvas","approved","1","1",""
"KEEP","840","空白画布右键有什么用","可以。在空白画布中央右键鼠标，可以创建常用节点，适合快速搭建创作结构。","","操作流程","空白画布右击有啥用？,画布空白处右键能干啥？,空白画布右键的作用是什么？,空白画布右键可以新建节点吗？,空白画布上右键有啥功能？","canvas","approved","1","1",""
"KEEP","841","右键能创建节点吗","可以。在空白画布中央右键鼠标，可以创建常用节点，适合快速搭建创作结构。","","操作流程","怎么用右键创建节点？,右击能新建节点吗？,在画布上右键咋创建节点？,鼠标右键可以生成节点吗？,右键能不能添加图块？","canvas","approved","1","1",""
"KEEP","842","使用过程中如何快速找回全局视图","可以按住 Ctrl 滚动鼠标滚轮缩小画布，查看整体布局；再通过空格拖动或鼠标中键拖动，把视图移动到需要的位置。","","操作流程","咋快速找回整体视图？,如何快速查看画布全貌？,咋能快速看到整个流程图？,怎样快速缩小后再拖动定位？,如何快速找回全局视图？","canvas","approved","1","1",""
"KEEP","843","画布放太大找不到内容怎么办","可以按住 Ctrl 滚动鼠标滚轮缩小画布，查看整体布局；再通过空格拖动或鼠标中键拖动，把视图移动到需要的位置。","","操作流程","画布放太大了,找不到东西咋办？,画布放大后内容不见了,怎么缩小？,画布缩放太大,看不到内容怎么还原？,画布太大,内容跑哪去了,咋找回？,画布视图太大,怎么调整到合适位置？","canvas","approved","1","1",""
"KEEP","844","节点散开后怎么查看整体","可以按住 Ctrl 滚动鼠标滚轮缩小画布，查看整体布局；再通过空格拖动或鼠标中键拖动，把视图移动到需要的位置。","","操作流程","节点散开了咋看整体,节点分散后如何看到全貌,节点散开怎么缩回去看全部,节点散开怎么缩小视图看整体,节点都散开了咋看整个图","canvas","approved","1","1",""
"KEEP","845","怎么从官方模板开始创作","进入模板面板后，可以浏览系统提供的官方模板。通过分类或搜索找到合适模板后，选择它并应用到当前创作流程中。","","操作流程","咋从官方模板开始创作？,怎么用系统模板开始创作？,如何从内置模板开始编辑？,从预设模板开始创作咋整？,怎样使用官方模板开始制作？","onboarding","approved","1","1",""
"KEEP","846","官方模板怎么应用","进入模板面板后，可以浏览系统提供的官方模板。通过分类或搜索找到合适模板后，选择它并应用到当前创作流程中。","","操作流程","官方模板咋用啊？,官方模版怎么使用？,咋应用系统模板？,内置模板咋找？,怎么套用官方模板？","onboarding","approved","1","1",""
"KEEP","847","模板面板怎么用","进入模板面板后，可以浏览系统提供的官方模板。通过分类或搜索找到合适模板后，选择它并应用到当前创作流程中。","","操作流程","模板面板咋用,模板面板怎么打开,模板面板如何使用,模板面板操作方式,模板面板在哪找","onboarding","approved","1","1",""
"KEEP","849","常用画布怎么变成模板","如果已经搭建好常用画布结构，可以将其保存为个人模板。之后再做类似项目时，直接调用模板即可。","","操作流程","常用画布咋变成模板,如何把常用画板保存为样板,常用画布怎么存成模板,常用画布咋个弄成模板,怎样将常用画布设为模板","asset,canvas","approved","1","1",""
"KEEP","850","搭好的流程下次还想用怎么办","如果已经搭建好常用画布结构，可以将其保存为个人模板。之后再做类似项目时，直接调用模板即可。","","操作流程","流程搭好了下次怎么复用,画布保存为模板后咋调用,做好的流程能存成模板吗,搭好的画布下次还想用,咋整,如何将已有流程保存为个人模板","canvas,onboarding","approved","1","1",""
"KEEP","851","如何申请","在系统提交","","操作流程","年假怎么申请,咋申请年假,年休假申请流程,申请年假需要什么步骤,办理年假在系统里咋操作","account","approved","1","1",""
"KEEP","872","道具资产是自动匹配的吗？","系统会根据剧本内容匹配人物、场景与道具等所需素材。您也可以在分镜大纲中继续添加或调整道具资产。","","功能介绍","道具资产自动匹配吗？,道具资产会自动对应吗？,道具资产是自动配的不？,道具资产需要手动匹配吗？,道具资源自动匹配的吗？","script,asset","approved","1","1",""
"KEEP","873","剧本里的道具怎么生成？","系统会根据剧本内容匹配人物、场景与道具等所需素材。您也可以在分镜大纲中继续添加或调整道具资产。","","功能介绍","剧本里的道具咋生成？,剧本中道具怎么创建？,怎么生成剧本里的道具？,剧本道具如何生成？,剧本内道具咋弄出来？","asset,script","approved","1","1",""
"KEEP","875","视频生成前如何确认参考素材？","在生成前可以把鼠标移入参考素材进行快速预览，确认图片、音频、视频或文本是否选对。建议重要镜头生成前逐项检查。","","操作流程","视频生成前咋确认参考素材？,生成前如何检查参考素材？,生成前怎么校验素材？,咋快速预览参考素材确认？,视频生成前如何确认参考资料？","asset,video","approved","1","1",""
